path,label,group_id,split
../data/raw/Bali/letter/ga/Ga_18.jpg,ga,18,train
../data/raw/Bali/letter/ga/Ga_203.jpg,ga,203,validation
../data/raw/Bali/letter/ga/Ga_217.jpg,ga,217,test
../data/raw/Bali/letter/ha/Ha_90.jpg,ha,90,train
../data/raw/Bali/letter/ha/Ha_84.jpg,ha,84,test
../data/raw/Bali/letter/ha/Ha_53.jpg,ha,53,test
../data/raw/Bali/letter/ha/Ha_47.jpg,ha,47,train
../data/raw/Bali/letter/ha/Ha_159.jpg,ha,159,validation
../data/raw/Bali/letter/ha/Ha_171.jpg,ha,171,train
../data/raw/Bali/letter/ha/Ha_165.jpg,ha,165,train
../data/raw/Bali/letter/ha/Ha_2.jpg,ha,2,train
../data/raw/Bali/letter/ha/Ha_207.jpg,ha,207,train
../data/raw/Bali/letter/ha/Ha_213.jpg,ha,213,train
../data/raw/Bali/letter/ha/Ha_212.jpg,ha,212,validation
../data/raw/Bali/letter/ha/Ha_206.jpg,ha,206,train
../data/raw/Bali/letter/ha/Ha_3.jpg,ha,3,test
../data/raw/Bali/letter/ha/Ha_164.jpg,ha,164,train
../data/raw/Bali/letter/ha/Ha_170.jpg,ha,170,train
../data/raw/Bali/letter/ha/Ha_158.jpg,ha,158,train
../data/raw/Bali/letter/ha/Ha_46.jpg,ha,46,validation
../data/raw/Bali/letter/ha/Ha_52.jpg,ha,52,train
../data/raw/Bali/letter/ha/Ha_85.jpg,ha,85,train
../data/raw/Bali/letter/ha/Ha_91.jpg,ha,91,train
../data/raw/Bali/letter/ha/Ha_87.jpg,ha,87,validation
../data/raw/Bali/letter/ha/Ha_93.jpg,ha,93,test
../data/raw/Bali/letter/ha/Ha_44.jpg,ha,44,train
../data/raw/Bali/letter/ha/Ha_50.jpg,ha,50,train
../data/raw/Bali/letter/ha/Ha_78.jpg,ha,78,train
../data/raw/Bali/letter/ha/Ha_199.jpg,ha,199,train
../data/raw/Bali/letter/ha/Ha_166.jpg,ha,166,train
../data/raw/Bali/letter/ha/Ha_172.jpg,ha,172,train
../data/raw/Bali/letter/ha/Ha_1.jpg,ha,1,train
../data/raw/Bali/letter/ha/Ha_238.jpg,ha,238,train
../data/raw/Bali/letter/ha/Ha_210.jpg,ha,210,train
../data/raw/Bali/letter/ha/Ha_204.jpg,ha,204,train
../data/raw/Bali/letter/ha/Ha_205.jpg,ha,205,train
../data/raw/Bali/letter/ha/Ha_211.jpg,ha,211,train
../data/raw/Bali/letter/ha/Ha_239.jpg,ha,239,train
../data/raw/Bali/letter/ha/Ha_173.jpg,ha,173,train
../data/raw/Bali/letter/ha/Ha_167.jpg,ha,167,train
../data/raw/Bali/letter/ha/Ha_198.jpg,ha,198,train
../data/raw/Bali/letter/ha/Ha_79.jpg,ha,79,train
../data/raw/Bali/letter/ha/Ha_51.jpg,ha,51,train
../data/raw/Bali/letter/ha/Ha_45.jpg,ha,45,validation
../data/raw/Bali/letter/ha/Ha_92.jpg,ha,92,train
../data/raw/Bali/letter/ha/Ha_86.jpg,ha,86,train
../data/raw/Bali/letter/ha/Ha_82.jpg,ha,82,train
../data/raw/Bali/letter/ha/Ha_96.jpg,ha,96,train
../data/raw/Bali/letter/ha/Ha_69.jpg,ha,69,validation
../data/raw/Bali/letter/ha/Ha_41.jpg,ha,41,train
../data/raw/Bali/letter/ha/Ha_55.jpg,ha,55,train
../data/raw/Bali/letter/ha/Ha_188.jpg,ha,188,train
../data/raw/Bali/letter/ha/Ha_163.jpg,ha,163,train
../data/raw/Bali/letter/ha/Ha_177.jpg,ha,177,train
../data/raw/Bali/letter/ha/Ha_4.jpg,ha,4,test
../data/raw/Bali/letter/ha/Ha_215.jpg,ha,215,validation
../data/raw/Bali/letter/ha/Ha_201.jpg,ha,201,validation
../data/raw/Bali/letter/ha/Ha_229.jpg,ha,229,train
../data/raw/Bali/letter/ha/Ha_228.jpg,ha,228,validation
../data/raw/Bali/letter/ha/Ha_200.jpg,ha,200,test
../data/raw/Bali/letter/ha/Ha_214.jpg,ha,214,train
../data/raw/Bali/letter/ha/Ha_5.jpg,ha,5,test
../data/raw/Bali/letter/ha/Ha_176.jpg,ha,176,train
../data/raw/Bali/letter/ha/Ha_162.jpg,ha,162,train
../data/raw/Bali/letter/ha/Ha_189.jpg,ha,189,train
../data/raw/Bali/letter/ha/Ha_54.jpg,ha,54,train
../data/raw/Bali/letter/ha/Ha_40.jpg,ha,40,train
../data/raw/Bali/letter/ha/Ha_68.jpg,ha,68,train
../data/raw/Bali/letter/ha/Ha_97.jpg,ha,97,train
../data/raw/Bali/letter/ha/Ha_83.jpg,ha,83,train
../data/raw/Bali/letter/ha/Ha_95.jpg,ha,95,train
../data/raw/Bali/letter/ha/Ha_81.jpg,ha,81,validation
../data/raw/Bali/letter/ha/Ha_56.jpg,ha,56,train
../data/raw/Bali/letter/ha/Ha_42.jpg,ha,42,train
../data/raw/Bali/letter/ha/Ha_174.jpg,ha,174,train
../data/raw/Bali/letter/ha/Ha_160.jpg,ha,160,train
../data/raw/Bali/letter/ha/Ha_148.jpg,ha,148,train
../data/raw/Bali/letter/ha/Ha_7.jpg,ha,7,train
../data/raw/Bali/letter/ha/Ha_202.jpg,ha,202,train
../data/raw/Bali/letter/ha/Ha_216.jpg,ha,216,train
../data/raw/Bali/letter/ha/Ha_217.jpg,ha,217,test
../data/raw/Bali/letter/ha/Ha_203.jpg,ha,203,validation
../data/raw/Bali/letter/ha/Ha_6.jpg,ha,6,test
../data/raw/Bali/letter/ha/Ha_149.jpg,ha,149,test
../data/raw/Bali/letter/ha/Ha_161.jpg,ha,161,test
../data/raw/Bali/letter/ha/Ha_175.jpg,ha,175,train
../data/raw/Bali/letter/ha/Ha_43.jpg,ha,43,test
../data/raw/Bali/letter/ha/Ha_57.jpg,ha,57,train
../data/raw/Bali/letter/ha/Ha_80.jpg,ha,80,test
../data/raw/Bali/letter/ha/Ha_94.jpg,ha,94,train
../data/raw/Bali/letter/ha/Ha_30.jpg,ha,30,validation
../data/raw/Bali/letter/ha/Ha_24.jpg,ha,24,train
../data/raw/Bali/letter/ha/Ha_18.jpg,ha,18,train
../data/raw/Bali/letter/ha/Ha_112.jpg,ha,112,train
../data/raw/Bali/letter/ha/Ha_106.jpg,ha,106,train
../data/raw/Bali/letter/ha/Ha_107.jpg,ha,107,test
../data/raw/Bali/letter/ha/Ha_113.jpg,ha,113,test
../data/raw/Bali/letter/ha/Ha_19.jpg,ha,19,train
../data/raw/Bali/letter/ha/Ha_25.jpg,ha,25,train
../data/raw/Bali/letter/ha/Ha_31.jpg,ha,31,test
../data/raw/Bali/letter/ha/Ha_27.jpg,ha,27,train
../data/raw/Bali/letter/ha/Ha_33.jpg,ha,33,train
../data/raw/Bali/letter/ha/Ha_139.jpg,ha,139,train
../data/raw/Bali/letter/ha/Ha_105.jpg,ha,105,train
../data/raw/Bali/letter/ha/Ha_111.jpg,ha,111,train
../data/raw/Bali/letter/ha/Ha_110.jpg,ha,110,train
../data/raw/Bali/letter/ha/Ha_104.jpg,ha,104,validation
../data/raw/Bali/letter/ha/Ha_138.jpg,ha,138,train
../data/raw/Bali/letter/ha/Ha_32.jpg,ha,32,train
../data/raw/Bali/letter/ha/Ha_26.jpg,ha,26,train
../data/raw/Bali/letter/ha/Ha_22.jpg,ha,22,validation
../data/raw/Bali/letter/ha/Ha_36.jpg,ha,36,train
../data/raw/Bali/letter/ha/Ha_100.jpg,ha,100,train
../data/raw/Bali/letter/ha/Ha_114.jpg,ha,114,train
../data/raw/Bali/letter/ha/Ha_128.jpg,ha,128,train
../data/raw/Bali/letter/ha/Ha_129.jpg,ha,129,train
../data/raw/Bali/letter/ha/Ha_115.jpg,ha,115,train
../data/raw/Bali/letter/ha/Ha_101.jpg,ha,101,train
../data/raw/Bali/letter/ha/Ha_37.jpg,ha,37,train
../data/raw/Bali/letter/ha/Ha_23.jpg,ha,23,train
../data/raw/Bali/letter/ha/Ha_35.jpg,ha,35,train
../data/raw/Bali/letter/ha/Ha_21.jpg,ha,21,train
../data/raw/Bali/letter/ha/Ha_117.jpg,ha,117,validation
../data/raw/Bali/letter/ha/Ha_103.jpg,ha,103,test
../data/raw/Bali/letter/ha/Ha_249.jpg,ha,249,train
../data/raw/Bali/letter/ha/Ha_248.jpg,ha,248,train
../data/raw/Bali/letter/ha/Ha_102.jpg,ha,102,test
../data/raw/Bali/letter/ha/Ha_116.jpg,ha,116,test
../data/raw/Bali/letter/ha/Ha_20.jpg,ha,20,train
../data/raw/Bali/letter/ha/Ha_34.jpg,ha,34,train
../data/raw/Bali/letter/ha/Ha_11.jpg,ha,11,test
../data/raw/Bali/letter/ha/Ha_39.jpg,ha,39,test
../data/raw/Bali/letter/ha/Ha_133.jpg,ha,133,train
../data/raw/Bali/letter/ha/Ha_127.jpg,ha,127,validation
../data/raw/Bali/letter/ha/Ha_245.jpg,ha,245,train
../data/raw/Bali/letter/ha/Ha_250.jpg,ha,250,train
../data/raw/Bali/letter/ha/Ha_244.jpg,ha,244,train
../data/raw/Bali/letter/ha/Ha_126.jpg,ha,126,validation
../data/raw/Bali/letter/ha/Ha_132.jpg,ha,132,train
../data/raw/Bali/letter/ha/Ha_38.jpg,ha,38,train
../data/raw/Bali/letter/ha/Ha_10.jpg,ha,10,validation
../data/raw/Bali/letter/ha/Ha_12.jpg,ha,12,train
../data/raw/Bali/letter/ha/Ha_118.jpg,ha,118,train
../data/raw/Bali/letter/ha/Ha_124.jpg,ha,124,test
../data/raw/Bali/letter/ha/Ha_130.jpg,ha,130,validation
../data/raw/Bali/letter/ha/Ha_246.jpg,ha,246,validation
../data/raw/Bali/letter/ha/Ha_247.jpg,ha,247,train
../data/raw/Bali/letter/ha/Ha_131.jpg,ha,131,train
../data/raw/Bali/letter/ha/Ha_125.jpg,ha,125,test
../data/raw/Bali/letter/ha/Ha_119.jpg,ha,119,validation
../data/raw/Bali/letter/ha/Ha_13.jpg,ha,13,validation
../data/raw/Bali/letter/ha/Ha_17.jpg,ha,17,train
../data/raw/Bali/letter/ha/Ha_121.jpg,ha,121,train
../data/raw/Bali/letter/ha/Ha_135.jpg,ha,135,test
../data/raw/Bali/letter/ha/Ha_109.jpg,ha,109,validation
../data/raw/Bali/letter/ha/Ha_243.jpg,ha,243,train
../data/raw/Bali/letter/ha/Ha_242.jpg,ha,242,train
../data/raw/Bali/letter/ha/Ha_108.jpg,ha,108,train
../data/raw/Bali/letter/ha/Ha_134.jpg,ha,134,train
../data/raw/Bali/letter/ha/Ha_120.jpg,ha,120,train
../data/raw/Bali/letter/ha/Ha_16.jpg,ha,16,test
../data/raw/Bali/letter/ha/Ha_28.jpg,ha,28,validation
../data/raw/Bali/letter/ha/Ha_14.jpg,ha,14,train
../data/raw/Bali/letter/ha/Ha_136.jpg,ha,136,validation
../data/raw/Bali/letter/ha/Ha_122.jpg,ha,122,train
../data/raw/Bali/letter/ha/Ha_240.jpg,ha,240,validation
../data/raw/Bali/letter/ha/Ha_241.jpg,ha,241,train
../data/raw/Bali/letter/ha/Ha_123.jpg,ha,123,validation
../data/raw/Bali/letter/ha/Ha_137.jpg,ha,137,train
../data/raw/Bali/letter/ha/Ha_15.jpg,ha,15,train
../data/raw/Bali/letter/ha/Ha_29.jpg,ha,29,train
../data/raw/Bali/letter/ha/Ha_99.jpg,ha,99,train
../data/raw/Bali/letter/ha/Ha_72.jpg,ha,72,train
../data/raw/Bali/letter/ha/Ha_66.jpg,ha,66,train
../data/raw/Bali/letter/ha/Ha_193.jpg,ha,193,train
../data/raw/Bali/letter/ha/Ha_187.jpg,ha,187,train
../data/raw/Bali/letter/ha/Ha_178.jpg,ha,178,train
../data/raw/Bali/letter/ha/Ha_150.jpg,ha,150,test
../data/raw/Bali/letter/ha/Ha_144.jpg,ha,144,validation
../data/raw/Bali/letter/ha/Ha_226.jpg,ha,226,train
../data/raw/Bali/letter/ha/Ha_232.jpg,ha,232,train
../data/raw/Bali/letter/ha/Ha_233.jpg,ha,233,train
../data/raw/Bali/letter/ha/Ha_227.jpg,ha,227,train
../data/raw/Bali/letter/ha/Ha_145.jpg,ha,145,train
../data/raw/Bali/letter/ha/Ha_151.jpg,ha,151,train
../data/raw/Bali/letter/ha/Ha_179.jpg,ha,179,train
../data/raw/Bali/letter/ha/Ha_186.jpg,ha,186,train
../data/raw/Bali/letter/ha/Ha_192.jpg,ha,192,train
../data/raw/Bali/letter/ha/Ha_67.jpg,ha,67,train
../data/raw/Bali/letter/ha/Ha_73.jpg,ha,73,train
../data/raw/Bali/letter/ha/Ha_98.jpg,ha,98,train
../data/raw/Bali/letter/ha/Ha_65.jpg,ha,65,train
../data/raw/Bali/letter/ha/Ha_71.jpg,ha,71,train
../data/raw/Bali/letter/ha/Ha_59.jpg,ha,59,train
../data/raw/Bali/letter/ha/Ha_184.jpg,ha,184,train
../data/raw/Bali/letter/ha/Ha_190.jpg,ha,190,train
../data/raw/Bali/letter/ha/Ha_147.jpg,ha,147,train
../data/raw/Bali/letter/ha/Ha_153.jpg,ha,153,validation
../data/raw/Bali/letter/ha/Ha_8.jpg,ha,8,train
../data/raw/Bali/letter/ha/Ha_219.jpg,ha,219,test
../data/raw/Bali/letter/ha/Ha_231.jpg,ha,231,test
../data/raw/Bali/letter/ha/Ha_225.jpg,ha,225,train
../data/raw/Bali/letter/ha/Ha_224.jpg,ha,224,test
../data/raw/Bali/letter/ha/Ha_230.jpg,ha,230,train
../data/raw/Bali/letter/ha/Ha_218.jpg,ha,218,test
../data/raw/Bali/letter/ha/Ha_9.jpg,ha,9,train
../data/raw/Bali/letter/ha/Ha_152.jpg,ha,152,test
../data/raw/Bali/letter/ha/Ha_146.jpg,ha,146,train
../data/raw/Bali/letter/ha/Ha_191.jpg,ha,191,train
../data/raw/Bali/letter/ha/Ha_185.jpg,ha,185,train
../data/raw/Bali/letter/ha/Ha_58.jpg,ha,58,train
../data/raw/Bali/letter/ha/Ha_70.jpg,ha,70,train
../data/raw/Bali/letter/ha/Ha_64.jpg,ha,64,train
../data/raw/Bali/letter/ha/Ha_48.jpg,ha,48,test
../data/raw/Bali/letter/ha/Ha_60.jpg,ha,60,train
../data/raw/Bali/letter/ha/Ha_74.jpg,ha,74,train
../data/raw/Bali/letter/ha/Ha_181.jpg,ha,181,validation
../data/raw/Bali/letter/ha/Ha_195.jpg,ha,195,validation
../data/raw/Bali/letter/ha/Ha_142.jpg,ha,142,test
../data/raw/Bali/letter/ha/Ha_156.jpg,ha,156,test
../data/raw/Bali/letter/ha/Ha_234.jpg,ha,234,train
../data/raw/Bali/letter/ha/Ha_220.jpg,ha,220,test
../data/raw/Bali/letter/ha/Ha_208.jpg,ha,208,validation
../data/raw/Bali/letter/ha/Ha_209.jpg,ha,209,test
../data/raw/Bali/letter/ha/Ha_221.jpg,ha,221,train
../data/raw/Bali/letter/ha/Ha_235.jpg,ha,235,train
../data/raw/Bali/letter/ha/Ha_157.jpg,ha,157,train
../data/raw/Bali/letter/ha/Ha_143.jpg,ha,143,train
../data/raw/Bali/letter/ha/Ha_194.jpg,ha,194,validation
../data/raw/Bali/letter/ha/Ha_180.jpg,ha,180,train
../data/raw/Bali/letter/ha/Ha_75.jpg,ha,75,test
../data/raw/Bali/letter/ha/Ha_61.jpg,ha,61,test
../data/raw/Bali/letter/ha/Ha_49.jpg,ha,49,train
../data/raw/Bali/letter/ha/Ha_88.jpg,ha,88,train
../data/raw/Bali/letter/ha/Ha_77.jpg,ha,77,train
../data/raw/Bali/letter/ha/Ha_63.jpg,ha,63,train
../data/raw/Bali/letter/ha/Ha_196.jpg,ha,196,validation
../data/raw/Bali/letter/ha/Ha_182.jpg,ha,182,train
../data/raw/Bali/letter/ha/Ha_155.jpg,ha,155,train
../data/raw/Bali/letter/ha/Ha_141.jpg,ha,141,train
../data/raw/Bali/letter/ha/Ha_169.jpg,ha,169,train
../data/raw/Bali/letter/ha/Ha_223.jpg,ha,223,train
../data/raw/Bali/letter/ha/Ha_237.jpg,ha,237,train
../data/raw/Bali/letter/ha/Ha_236.jpg,ha,236,train
../data/raw/Bali/letter/ha/Ha_222.jpg,ha,222,train
../data/raw/Bali/letter/ha/Ha_168.jpg,ha,168,validation
../data/raw/Bali/letter/ha/Ha_140.jpg,ha,140,train
../data/raw/Bali/letter/ha/Ha_154.jpg,ha,154,train
../data/raw/Bali/letter/ha/Ha_183.jpg,ha,183,train
../data/raw/Bali/letter/ha/Ha_197.jpg,ha,197,train
../data/raw/Bali/letter/ha/Ha_62.jpg,ha,62,validation
../data/raw/Bali/letter/ha/Ha_76.jpg,ha,76,validation
../data/raw/Bali/letter/ha/Ha_89.jpg,ha,89,validation
../data/raw/Bali/letter/ja/Ja_122.jpg,ja,122,train
../data/raw/Bali/letter/ja/Ja_136.jpg,ja,136,validation
../data/raw/Bali/letter/ja/Ja_7.jpg,ja,7,train
../data/raw/Bali/letter/ja/Ja_36.jpg,ja,36,train
../data/raw/Bali/letter/ja/Ja_22.jpg,ja,22,validation
../data/raw/Bali/letter/ja/Ja_240.jpg,ja,240,validation
../data/raw/Bali/letter/ja/Ja_241.jpg,ja,241,train
../data/raw/Bali/letter/ja/Ja_23.jpg,ja,23,train
../data/raw/Bali/letter/ja/Ja_37.jpg,ja,37,train
../data/raw/Bali/letter/ja/Ja_6.jpg,ja,6,test
../data/raw/Bali/letter/ja/Ja_137.jpg,ja,137,train
../data/raw/Bali/letter/ja/Ja_123.jpg,ja,123,validation
../data/raw/Bali/letter/ja/Ja_135.jpg,ja,135,test
../data/raw/Bali/letter/ja/Ja_121.jpg,ja,121,train
../data/raw/Bali/letter/ja/Ja_109.jpg,ja,109,validation
../data/raw/Bali/letter/ja/Ja_4.jpg,ja,4,test
../data/raw/Bali/letter/ja/Ja_21.jpg,ja,21,train
../data/raw/Bali/letter/ja/Ja_35.jpg,ja,35,train
../data/raw/Bali/letter/ja/Ja_243.jpg,ja,243,train
../data/raw/Bali/letter/ja/Ja_242.jpg,ja,242,train
../data/raw/Bali/letter/ja/Ja_34.jpg,ja,34,train
../data/raw/Bali/letter/ja/Ja_20.jpg,ja,20,train
../data/raw/Bali/letter/ja/Ja_5.jpg,ja,5,test
../data/raw/Bali/letter/ja/Ja_108.jpg,ja,108,train
../data/raw/Bali/letter/ja/Ja_120.jpg,ja,120,train
../data/raw/Bali/letter/ja/Ja_134.jpg,ja,134,train
../data/raw/Bali/letter/ja/Ja_118.jpg,ja,118,train
../data/raw/Bali/letter/ja/Ja_130.jpg,ja,130,validation
../data/raw/Bali/letter/ja/Ja_124.jpg,ja,124,test
../data/raw/Bali/letter/ja/Ja_1.jpg,ja,1,train
../data/raw/Bali/letter/ja/Ja_18.jpg,ja,18,train
../data/raw/Bali/letter/ja/Ja_24.jpg,ja,24,train
../data/raw/Bali/letter/ja/Ja_30.jpg,ja,30,validation
../data/raw/Bali/letter/ja/Ja_246.jpg,ja,246,validation
../data/raw/Bali/letter/ja/Ja_247.jpg,ja,247,train
../data/raw/Bali/letter/ja/Ja_31.jpg,ja,31,test
../data/raw/Bali/letter/ja/Ja_25.jpg,ja,25,train
../data/raw/Bali/letter/ja/Ja_19.jpg,ja,19,train
../data/raw/Bali/letter/ja/Ja_125.jpg,ja,125,test
../data/raw/Bali/letter/ja/Ja_131.jpg,ja,131,train
../data/raw/Bali/letter/ja/Ja_119.jpg,ja,119,validation
../data/raw/Bali/letter/ja/Ja_127.jpg,ja,127,validation
../data/raw/Bali/letter/ja/Ja_133.jpg,ja,133,train
../data/raw/Bali/letter/ja/Ja_2.jpg,ja,2,train
../data/raw/Bali/letter/ja/Ja_33.jpg,ja,33,train
../data/raw/Bali/letter/ja/Ja_27.jpg,ja,27,train
../data/raw/Bali/letter/ja/Ja_251.jpg,ja,251,train
../data/raw/Bali/letter/ja/Ja_245.jpg,ja,245,train
../data/raw/Bali/letter/ja/Ja_244.jpg,ja,244,train
../data/raw/Bali/letter/ja/Ja_250.jpg,ja,250,train
../data/raw/Bali/letter/ja/Ja_26.jpg,ja,26,train
../data/raw/Bali/letter/ja/Ja_32.jpg,ja,32,train
../data/raw/Bali/letter/ja/Ja_3.jpg,ja,3,test
../data/raw/Bali/letter/ja/Ja_132.jpg,ja,132,train
../data/raw/Bali/letter/ja/Ja_126.jpg,ja,126,validation
../data/raw/Bali/letter/ja/Ja_141.jpg,ja,141,train
../data/raw/Bali/letter/ja/Ja_155.jpg,ja,155,train
../data/raw/Bali/letter/ja/Ja_169.jpg,ja,169,train
../data/raw/Bali/letter/ja/Ja_182.jpg,ja,182,train
../data/raw/Bali/letter/ja/Ja_196.jpg,ja,196,validation
../data/raw/Bali/letter/ja/Ja_55.jpg,ja,55,train
../data/raw/Bali/letter/ja/Ja_41.jpg,ja,41,train
../data/raw/Bali/letter/ja/Ja_69.jpg,ja,69,validation
../data/raw/Bali/letter/ja/Ja_96.jpg,ja,96,train
../data/raw/Bali/letter/ja/Ja_82.jpg,ja,82,train
../data/raw/Bali/letter/ja/Ja_237.jpg,ja,237,train
../data/raw/Bali/letter/ja/Ja_223.jpg,ja,223,train
../data/raw/Bali/letter/ja/Ja_222.jpg,ja,222,train
../data/raw/Bali/letter/ja/Ja_236.jpg,ja,236,train
../data/raw/Bali/letter/ja/Ja_83.jpg,ja,83,train
../data/raw/Bali/letter/ja/Ja_97.jpg,ja,97,train
../data/raw/Bali/letter/ja/Ja_68.jpg,ja,68,train
../data/raw/Bali/letter/ja/Ja_40.jpg,ja,40,train
../data/raw/Bali/letter/ja/Ja_54.jpg,ja,54,train
../data/raw/Bali/letter/ja/Ja_197.jpg,ja,197,train
../data/raw/Bali/letter/ja/Ja_183.jpg,ja,183,train
../data/raw/Bali/letter/ja/Ja_168.jpg,ja,168,validation
../data/raw/Bali/letter/ja/Ja_154.jpg,ja,154,train
../data/raw/Bali/letter/ja/Ja_140.jpg,ja,140,train
../data/raw/Bali/letter/ja/Ja_156.jpg,ja,156,test
../data/raw/Bali/letter/ja/Ja_142.jpg,ja,142,test
../data/raw/Bali/letter/ja/Ja_195.jpg,ja,195,validation
../data/raw/Bali/letter/ja/Ja_181.jpg,ja,181,validation
../data/raw/Bali/letter/ja/Ja_42.jpg,ja,42,train
../data/raw/Bali/letter/ja/Ja_56.jpg,ja,56,train
../data/raw/Bali/letter/ja/Ja_81.jpg,ja,81,validation
../data/raw/Bali/letter/ja/Ja_95.jpg,ja,95,train
../data/raw/Bali/letter/ja/Ja_220.jpg,ja,220,test
../data/raw/Bali/letter/ja/Ja_234.jpg,ja,234,train
../data/raw/Bali/letter/ja/Ja_208.jpg,ja,208,validation
../data/raw/Bali/letter/ja/Ja_209.jpg,ja,209,test
../data/raw/Bali/letter/ja/Ja_235.jpg,ja,235,train
../data/raw/Bali/letter/ja/Ja_221.jpg,ja,221,train
../data/raw/Bali/letter/ja/Ja_94.jpg,ja,94,train
../data/raw/Bali/letter/ja/Ja_80.jpg,ja,80,test
../data/raw/Bali/letter/ja/Ja_57.jpg,ja,57,train
../data/raw/Bali/letter/ja/Ja_43.jpg,ja,43,test
../data/raw/Bali/letter/ja/Ja_180.jpg,ja,180,train
../data/raw/Bali/letter/ja/Ja_194.jpg,ja,194,validation
../data/raw/Bali/letter/ja/Ja_143.jpg,ja,143,train
../data/raw/Bali/letter/ja/Ja_157.jpg,ja,157,train
../data/raw/Bali/letter/ja/Ja_153.jpg,ja,153,validation
../data/raw/Bali/letter/ja/Ja_147.jpg,ja,147,train
../data/raw/Bali/letter/ja/Ja_190.jpg,ja,190,train
../data/raw/Bali/letter/ja/Ja_184.jpg,ja,184,train
../data/raw/Bali/letter/ja/Ja_47.jpg,ja,47,train
../data/raw/Bali/letter/ja/Ja_53.jpg,ja,53,test
../data/raw/Bali/letter/ja/Ja_84.jpg,ja,84,test
../data/raw/Bali/letter/ja/Ja_90.jpg,ja,90,train
../data/raw/Bali/letter/ja/Ja_219.jpg,ja,219,test
../data/raw/Bali/letter/ja/Ja_225.jpg,ja,225,train
../data/raw/Bali/letter/ja/Ja_231.jpg,ja,231,test
../data/raw/Bali/letter/ja/Ja_230.jpg,ja,230,train
../data/raw/Bali/letter/ja/Ja_224.jpg,ja,224,test
../data/raw/Bali/letter/ja/Ja_218.jpg,ja,218,test
../data/raw/Bali/letter/ja/Ja_91.jpg,ja,91,train
../data/raw/Bali/letter/ja/Ja_85.jpg,ja,85,train
../data/raw/Bali/letter/ja/Ja_52.jpg,ja,52,train
../data/raw/Bali/letter/ja/Ja_46.jpg,ja,46,validation
../data/raw/Bali/letter/ja/Ja_185.jpg,ja,185,train
../data/raw/Bali/letter/ja/Ja_191.jpg,ja,191,train
../data/raw/Bali/letter/ja/Ja_146.jpg,ja,146,train
../data/raw/Bali/letter/ja/Ja_152.jpg,ja,152,test
../data/raw/Bali/letter/ja/Ja_178.jpg,ja,178,train
../data/raw/Bali/letter/ja/Ja_144.jpg,ja,144,validation
../data/raw/Bali/letter/ja/Ja_150.jpg,ja,150,test
../data/raw/Bali/letter/ja/Ja_187.jpg,ja,187,train
../data/raw/Bali/letter/ja/Ja_193.jpg,ja,193,train
../data/raw/Bali/letter/ja/Ja_78.jpg,ja,78,train
../data/raw/Bali/letter/ja/Ja_50.jpg,ja,50,train
../data/raw/Bali/letter/ja/Ja_44.jpg,ja,44,train
../data/raw/Bali/letter/ja/Ja_93.jpg,ja,93,test
../data/raw/Bali/letter/ja/Ja_87.jpg,ja,87,validation
../data/raw/Bali/letter/ja/Ja_232.jpg,ja,232,train
../data/raw/Bali/letter/ja/Ja_226.jpg,ja,226,train
../data/raw/Bali/letter/ja/Ja_227.jpg,ja,227,train
../data/raw/Bali/letter/ja/Ja_233.jpg,ja,233,train
../data/raw/Bali/letter/ja/Ja_86.jpg,ja,86,train
../data/raw/Bali/letter/ja/Ja_92.jpg,ja,92,train
../data/raw/Bali/letter/ja/Ja_45.jpg,ja,45,validation
../data/raw/Bali/letter/ja/Ja_51.jpg,ja,51,train
../data/raw/Bali/letter/ja/Ja_79.jpg,ja,79,train
../data/raw/Bali/letter/ja/Ja_192.jpg,ja,192,train
../data/raw/Bali/letter/ja/Ja_186.jpg,ja,186,train
../data/raw/Bali/letter/ja/Ja_151.jpg,ja,151,train
../data/raw/Bali/letter/ja/Ja_145.jpg,ja,145,train
../data/raw/Bali/letter/ja/Ja_179.jpg,ja,179,train
../data/raw/Bali/letter/ja/Ja_160.jpg,ja,160,train
../data/raw/Bali/letter/ja/Ja_174.jpg,ja,174,train
../data/raw/Bali/letter/ja/Ja_148.jpg,ja,148,train
../data/raw/Bali/letter/ja/Ja_74.jpg,ja,74,train
../data/raw/Bali/letter/ja/Ja_60.jpg,ja,60,train
../data/raw/Bali/letter/ja/Ja_48.jpg,ja,48,test
../data/raw/Bali/letter/ja/Ja_216.jpg,ja,216,train
../data/raw/Bali/letter/ja/Ja_202.jpg,ja,202,train
../data/raw/Bali/letter/ja/Ja_203.jpg,ja,203,validation
../data/raw/Bali/letter/ja/Ja_217.jpg,ja,217,test
../data/raw/Bali/letter/ja/Ja_49.jpg,ja,49,train
../data/raw/Bali/letter/ja/Ja_61.jpg,ja,61,test
../data/raw/Bali/letter/ja/Ja_75.jpg,ja,75,test
../data/raw/Bali/letter/ja/Ja_149.jpg,ja,149,test
../data/raw/Bali/letter/ja/Ja_175.jpg,ja,175,train
../data/raw/Bali/letter/ja/Ja_161.jpg,ja,161,test
../data/raw/Bali/letter/ja/Ja_177.jpg,ja,177,train
../data/raw/Bali/letter/ja/Ja_163.jpg,ja,163,train
../data/raw/Bali/letter/ja/Ja_188.jpg,ja,188,train
../data/raw/Bali/letter/ja/Ja_63.jpg,ja,63,train
../data/raw/Bali/letter/ja/Ja_77.jpg,ja,77,train
../data/raw/Bali/letter/ja/Ja_88.jpg,ja,88,train
